"","sample","copy","area_season","season","study.area","domestication","DESCRIPTION","state","grass_cover_percent","grass_cover","elevation","biome","latitude","longitude","collection_time","life_stage","sex_known","sex","BCS_known","horse_BCS","fecal_freshness","stud_pile","ID","annforbandgrassbio","perforbandgrassbio","annforbandgrasscov","bareground","litter","perforbandgrasscov","shrub","tree"
"329","WLBC12",1,"WLBC","winter","LBC","wild","Little Book Cliffs HMA, CO, feces","CO","9.9","low ",2107.471924,"sagerush steppe",39.235914,-108.476754,"44163.33473","Adult","n","u","n","u",2,"n",329,43.1373398190785,142.6272555108,6.60846159022524,14.455173375119,16.9941070724744,10.871816809744,14.2436047797122,20.4254251463619
"330","WLBC13",1,"WLBC","winter","LBC","wild","Little Book Cliffs HMA, CO, feces","CO","9.9","low ",2093.943604,"sagerush steppe",39.23705,-108.471877,"44163.3524","Adult","n","u","n","u",2,"y",330,37.0346153661268,141.253743468459,5.98651149599335,14.1819361723606,17.1424272577381,10.7820351970158,14.2141912906374,21.2442015295944
"331","WLBC14",1,"WLBC","winter","LBC","wild","Little Book Cliffs HMA, CO, feces","CO","9.9","low ",2084.401855,"sagerush steppe",39.23773,-108.471395,"44163.36715","Adult","n","u","n","u",2,"y",331,35.793508257462,141.297762974126,5.85927518633883,14.1327769165423,17.1625671323738,10.7856419510744,14.2804465412729,21.3395950220055
"332","WLBC15",1,"WLBC","winter","LBC","wild","Little Book Cliffs HMA, CO, feces","CO","9.9","low ",2083.953125,"sagerush steppe",39.23771,-108.471365,"44163.36904","Adult","n","u","y","5",1,"y",332,35.7784186055439,141.25167097706,5.85789617630547,14.1367490199654,17.1625010196199,10.7828233634501,14.2756140510818,21.34154627155
"333","WLBC16",1,"WLBC","winter","LBC","wild","Little Book Cliffs HMA, CO, feces","CO","9.9","low ",2083.624512,"sagerush steppe",39.237708,-108.47136,"44163.36985","Adult","y","mare","y","4",1,"n",333,35.7582273621575,141.254834684966,5.85557848265272,14.13584624982,17.1632611929555,10.7829358414511,14.2762464609626,21.3443111473679
"334","WLBC17",1,"WLBC","winter","LBC","wild","Little Book Cliffs HMA, CO, feces","CO","9.9","low ",2070.954834,"sagerush steppe",39.238416,-108.470475,"44163.38112","Adult","n","u","n","u",2,"n",334,34.0830463455285,141.173350240397,5.68679663972103,14.0782287929221,17.1849066028809,10.77781139978,14.3374688396086,21.4952472898265
"335","WLBC18",1,"WLBC","winter","LBC","wild","Little Book Cliffs HMA, CO, feces","CO","9.9","low ",2065.032715,"sagerush steppe",39.239231,-108.470467,"44163.38964","Adult","n","u","n","u",2,"n",335,33.2944848065502,141.548785292817,5.60383151703858,14.0468825078322,17.1978560033827,10.7994627995925,14.4318408964231,21.5226364143074
"336","WLBC3",1,"WLBC","winter","LBC","wild","Little Book Cliffs HMA, CO, feces","CO","9.9","low ",1495.210205,"sagerush steppe",39.166992,-108.341341,"44162.54541","Adult","n","u","n","u",2,"n",336,25.4763537558911,174.623415408291,6.25074059824949,15.57132345869,14.3330864672502,12.2134606136385,10.0153553909782,17.3101808213908
"337","WLBC4",1,"WLBC","winter","LBC","wild","Little Book Cliffs HMA, CO, feces","CO","9.9","low ",1490.723511,"sagerush steppe",39.167035,-108.337005,"44162.56691","Adult","n","u","n","u",2,"n",337,25.3100933124477,173.479170470598,6.28299810684323,15.4495622675598,14.4036075687831,12.2656665929905,10.1064636408192,17.3482495507356
"338","WLBC5",1,"WLBC","winter","LBC","wild","Little Book Cliffs HMA, CO, feces","CO","9.9","low ",1489.405884,"sagerush steppe",39.166743,-108.33676,"44162.57236","Adult","n","u","n","u",2,"n",338,25.4129879115177,174.362904310726,6.28649126515865,15.4351373167029,14.3844195030077,12.2864336094402,10.0951943958642,17.3279889685392
"339","WLBC6",1,"WLBC","winter","LBC","wild","Little Book Cliffs HMA, CO, feces","CO","9.9","low ",1493.177368,"sagerush steppe",39.166522,-108.337019,"44162.57649","Adult","y","mare","y","6",1,"n",339,25.5365293623154,174.966926864417,6.29369520835835,15.4362099195389,14.3665473760058,12.292316560586,10.0809271045995,17.3147880389096
"340","WLBC7",1,"WLBC","winter","LBC","wild","Little Book Cliffs HMA, CO, feces","CO","9.9","low ",1493.430786,"sagerush steppe",39.166533,-108.337115,"44162.57889","Adult","n","u","n","u",1,"n",340,25.5340066595875,174.962166239832,6.29195996559694,15.4411568270381,14.3653980136555,12.2884427808823,10.0761624247433,17.3136204419544
"341","WLBC9",1,"WLBC","winter","LBC","wild","Little Book Cliffs HMA, CO, feces","CO","9.9","low ",1491.867065,"sagerush steppe",39.166501,-108.337876,"44162.60916","Adult","n","u","n","u",2,"n",341,25.5945126339933,175.424047292304,6.28875368271547,15.4561097089335,14.3537901979789,12.2877460341833,10.0594512633993,17.307827029932
"342","WMP11",1,"WMP","winter","MP","wild","McCullough Peaks HMA, WY, feces","WY","13.8","medium",1466.090454,"sagerush steppe",44.472793,-108.644466,"44172.59294","Adult","y","stallion","y","4",3,"n",342,25.7825567978355,383.927050314549,2.99164887244305,26.4526629442477,11.3002559715646,35.4111592991949,10.094833264809,0.214268977926321
"343","WMP12",1,"WMP","winter","MP","wild","McCullough Peaks HMA, WY, feces","WY","13.8","medium",1440.723877,"sagerush steppe",44.465171,-108.604085,"44172.69586","Adult","n","u","n","u",2,"y",343,26.5939322084885,392.167974660025,2.97492988152854,26.585203896552,11.1988975695212,34.3041504826451,10.5705210443892,0.262026313228281
"344","WMP14",1,"WMP","winter","MP","wild","McCullough Peaks HMA, WY, feces","WY","13.8","medium",1349.84021,"sagerush steppe",44.525411,-108.493162,"44173.35956","Adult","y","mare","y","7",1,"n",344,51.9370405061501,233.679357238795,4.92626007351902,40.0684071468966,8.99952725151986,17.1849904566662,11.1928725434752,0.382639085253782
"345","WMP15",1,"WMP","winter","MP","wild","McCullough Peaks HMA, WY, feces","WY","13.8","medium",1385.914062,"sagerush steppe",44.519042,-108.492544,"44173.3845","Adult","n","u","n","u",2,"n",345,50.8962100361811,248.977138287956,4.77079974023794,38.3957881437173,8.99389029028852,17.9393004978773,10.9719562998926,0.373730457101709
"346","WMP16",1,"WMP","winter","MP","wild","McCullough Peaks HMA, WY, feces","WY","13.8","medium",1388.710815,"sagerush steppe",44.518583,-108.493122,"44173.38878","Adult","n","u","n","u",2,"n",346,50.8577878303279,250.00059196169,4.76749600204978,38.3299965542528,9.01499341773941,18.0215403373298,10.9820511914333,0.37334670401032
"347","WMP17",1,"WMP","winter","MP","wild","McCullough Peaks HMA, WY, feces","WY","13.8","medium",1388.908081,"sagerush steppe",44.518626,-108.493116,"44173.39088","Adult","n","u","n","u",2,"n",347,50.8522991195613,249.972611026237,4.76678971025883,38.34054963396,9.01421330107119,18.0184742005846,10.9821969462818,0.373616863448105
"348","WMP18",1,"WMP","winter","MP","wild","McCullough Peaks HMA, WY, feces","WY","13.8","medium",1391.352661,"sagerush steppe",44.518617,-108.493318,"44173.39361","Adult","n","u","n","u",2,"n",348,50.8622945023864,249.823943786459,4.76939190383596,38.3626082729362,9.02190206823405,18.0244078133286,10.9906354958459,0.373272052324554
"349","WMP1",1,"WMP","winter","MP","wild","McCullough Peaks HMA, WY, feces","WY","13.8","medium",1392.038452,"sagerush steppe",44.518804,-108.493603,"44173.39618","Adult","n","u","n","u",2,"n",349,50.8681993488162,249.270961357502,4.77358332192068,38.4355685929748,9.03057117738793,18.0110533361018,11.0048065666182,0.372637029117721
"350","WMP2",1,"WMP","winter","MP","wild","McCullough Peaks HMA, WY, feces","WY","13.8","medium",1445.19751,"sagerush steppe",44.469295,-108.60473,"44172.66007","Adult","n","u","n","u",2,"n",350,27.0721595683517,383.189677590553,3.04438547609571,27.1882358144266,11.1892176374331,33.7315996638804,10.5895227986378,0.258374242625271
"351","WMP3",1,"WMP","winter","MP","wild","McCullough Peaks HMA, WY, feces","WY","13.8","medium",1446.567017,"sagerush steppe",44.468867,-108.604809,"44172.66166","Adult","n","u","n","u",2,"n",351,26.975845410628,383.956530586965,3.034802958716,27.1313107182672,11.1925023446763,33.7937923590097,10.5894781546955,0.258591247721683
"352","WMP4",1,"WMP","winter","MP","wild","McCullough Peaks HMA, WY, feces","WY","13.8","medium",1447.856567,"sagerush steppe",44.468681,-108.605033,"44172.66759","Adult","y","stallion","y","6",1,"y",352,26.9308294625083,384.279292191993,3.03084273390843,27.1019332006193,11.1941738553417,33.8273700508737,10.5867330236673,0.258411855784119
"353","WMP5",1,"WMP","winter","MP","wild","McCullough Peaks HMA, WY, feces","WY","13.8","medium",1446.460083,"sagerush steppe",44.468628,-108.605296,"44172.6713","Adult","y","stallion","y","5",1,"y",353,26.9217158319185,384.548749646293,3.03047626627052,27.0755562040181,11.1972534663271,33.8583846208263,10.5833598613469,0.258201577532541
"354","WMP6",1,"WMP","winter","MP","wild","McCullough Peaks HMA, WY, feces","WY","13.8","medium",1447.30249,"sagerush steppe",44.467358,-108.604786,"44172.6753","Adult","n","u","y","5",1,"n",354,26.7224519398734,387.257665076087,3.00748707561814,26.8891930498003,11.2083158281112,34.0487168487947,10.5854645480557,0.259500360423309
"355","WMP7",1,"WMP","winter","MP","wild","McCullough Peaks HMA, WY, feces","WY","13.8","medium",1446.746216,"sagerush steppe",44.467434,-108.602743,"44172.67966","Adult","y","mare","y","5",1,"n",355,26.8988074957411,386.935436624704,3.01425695258745,26.9634637934468,11.1901236753026,33.9228655501228,10.5990619261488,0.261727029359057
"356","WMP8",1,"WMP","winter","MP","wild","McCullough Peaks HMA, WY, feces","WY","13.8","medium",1443.335815,"sagerush steppe",44.466728,-108.604035,"44172.68279","Adult","n","u","n","u",2,"y",356,26.7407901773678,388.632296588333,3.00030054850101,26.8181504775627,11.2017917994458,34.0927192125629,10.5846773302453,0.260469474437908
"357","WMP9",1,"WMP","winter","MP","wild","McCullough Peaks HMA, WY, feces","WY","13.8","medium",1441.212769,"sagerush steppe",44.465875,-108.604435,"44172.68811","Adult","n","u","y","5",1,"n",357,26.6201411785533,390.591803677723,2.98463410856144,26.6855258790467,11.2064703148857,34.2320417782302,10.5761810980062,0.260711203558231
"358","WNH10",1,"WNH","winter","NH","wild","North Hills HMA, UT, feces ","UT","10.9","medium",1787.58252,"sagerush steppe",39.236151,-119.461055,"44212.61433","Adult","n","u","n","u",2,"y",358,163.516513827367,186.731741889142,18.0566598826769,11.3337100442955,14.4559415778762,9.90610798515503,13.3757452412307,7.98477193822579
"359","WNH16",1,"WNH","winter","NH","wild","North Hills HMA, UT, feces ","UT","10.9","medium",1540.863281,"sagerush steppe",37.743817,-113.868518,"44184.34601","Adult","n","u","n","u",3,"y",359,158.290691576693,275.483407746482,18.0199126646115,20.1452159124882,14.2927499865223,15.9725300307291,15.8112634225474,1.56093628241383
"360","WNH17",1,"WNH","winter","NH","wild","North Hills HMA, UT, feces ","UT","10.9","medium",1672.400024,"sagerush steppe",37.721521,-113.931204,"44184.47249","Adult","n","u","n","u",3,"n",360,102.529073447936,187.305422103574,11.1103559282942,17.5052483842632,15.1727231238069,11.1755988163532,14.7052611433086,13.5274245866805
"361","WNH19",1,"WNH","winter","NH","wild","North Hills HMA, UT, feces ","UT","10.9","medium",1674.082275,"sagerush steppe",37.721604,-113.930983,"44184.47873","Adult","n","u","n","u",3,"y",361,102.628539770944,187.580698933166,11.1260050596172,17.5206306871666,15.1710023140885,11.1950551066834,14.7152249372451,13.485203561343
"362","WNH1",1,"WNH","winter","NH","wild","North Hills HMA, UT, feces ","UT","10.9","medium",1674.98938,"sagerush steppe",37.721761,-113.930849,"44184.48316","Adult","n","u","n","u",3,"n",362,102.74340305357,187.827807685896,11.1408427225213,17.5456760705635,15.168014983477,11.2091852244089,14.7365928279352,13.4268378783867
"363","WNH20",1,"WNH","winter","NH","wild","North Hills HMA, UT, feces ","UT","10.9","medium",1790.60498,"sagerush steppe",39.236143,-119.460862,"44212.61795","Adult","n","u","n","u",2,"n",363,163.632483014384,186.83278870756,18.0722882907056,11.3208676319799,14.4546107922149,9.90849807863693,13.3693712686746,7.9838912153939
"364","WNH21",1,"WNH","winter","NH","wild","North Hills HMA, UT, feces ","UT","10.9","medium",1672.816528,"sagerush steppe",37.721557,-113.930903,"44184.48534","Adult","n","u","n","u",2,"n",364,102.587887319798,187.560654145554,11.1225934300948,17.5156056094845,15.1712177918173,11.1945759286601,14.7087639611711,13.4982660433906
"365","WNH22",1,"WNH","winter","NH","wild","North Hills HMA, UT, feces ","UT","10.9","medium",1642.511597,"sagerush steppe",37.726033,-113.90797,"44184.50315","Adult","n","u","n","u",2,"y",365,125.516860767442,214.104907626345,13.9537003424154,18.1012921519186,15.0377392737655,13.1129921607488,15.2173012960764,9.45897393130108
"366","WNH2",1,"WNH","winter","NH","wild","North Hills HMA, UT, feces ","UT","10.9","medium",1649.619141,"sagerush steppe",37.705547,-113.872966,"44184.58756","Adult","n","u","n","u",3,"n",366,127.028037979342,201.180048578228,14.303716970485,16.6992418852278,14.7560538776712,12.5971000269879,13.5604798940111,12.3121519173679
"367","WNH4",1,"WNH","winter","NH","wild","North Hills HMA, UT, feces ","UT","10.9","medium",1672.754395,"sagerush steppe",37.721416,-113.931471,"44182.41926","Adult","n","u","n","u",2,"n",367,102.345189341364,186.905576999475,11.0843784178801,17.4870739758008,15.1754663030737,11.1470540632004,14.6916734922091,13.5926205668715
"368","WNH5",1,"WNH","winter","NH","wild","North Hills HMA, UT, feces ","UT","10.9","medium",1666.164551,"sagerush steppe",37.706962,-113.867513,"44182.53265","Adult","n","u","n","u",2,"n",368,131.127808113664,205.393413106084,14.7861246436964,16.9604619558552,14.6347085056592,12.834949884462,13.7666328147614,11.2003689367067
"369","WNH6",1,"WNH","winter","NH","wild","North Hills HMA, UT, feces ","UT","10.9","medium",1645.115845,"sagerush steppe",37.706983,-113.867551,"44182.53328","Adult","n","u","n","u",2,"n",369,131.103784091411,205.399579054787,14.7852688799816,16.9598924578196,14.6366183086637,12.8364642564528,13.7646631702375,11.2060423790764
"370","WNH7",1,"WNH","winter","NH","wild","North Hills HMA, UT, feces ","UT","10.9","medium",1640.803589,"sagerush steppe",37.706956,-113.867632,"44182.53435","Adult","n","u","n","u",2,"n",370,131.030255011431,205.296564851791,14.7769312283525,16.9558268002394,14.6389856451819,12.8304061147797,13.7600645623399,11.2305061962185
"371","WNH8",1,"WNH","winter","NH","wild","North Hills HMA, UT, feces ","UT","10.9","medium",1648.190186,"sagerush steppe",37.705662,-113.870198,"44182.54097","Adult","n","u","n","u",2,"y",371,128.323988639207,202.174910109438,14.4637175694966,16.8057726173483,14.7043103321413,12.6521615430273,13.6189572204318,11.9446480165212
"372","WNH9",1,"WNH","winter","NH","wild","North Hills HMA, UT, feces ","UT","10.9","medium",1784.585449,"sagerush steppe",37.610044,-113.935025,"44183.58737","Adult","n","u","n","u",3,"n",372,109.394105999636,118.242903959632,9.95818286337573,11.2947098447887,16.8858786708528,8.03506134260965,10.0413061529315,25.7568749416545
"373","WON10",1,"WON","winter","ON","wild","Onaqui HMA, UT, feces","UT","20","medium",1587.094971,"sagerush steppe",40.136634,-112.74914,"44201.49147","Adult","n","u","n","u",2,"n",373,365.816206441106,106.331996761931,38.4501247414042,15.6298470438418,25.4298442034303,9.96332555376189,5.69564044177867,0.418037559707816
"374","WON11",1,"WON","winter","ON","wild","Onaqui HMA, UT, feces","UT","20","medium",1585.470093,"sagerush steppe",40.136644,-112.749275,"44201.49382","Adult","n","u","n","u",2,"n",374,365.783031462142,106.270207065017,38.44612711728,15.6351461384789,25.4298327005558,9.95893257841866,5.69714255957735,0.418021378729206
"375","WON15",1,"WON","winter","ON","wild","Onaqui HMA, UT, feces","UT","20","medium",1597.353638,"sagerush steppe",40.136499,-112.749674,"44201.51083","Adult","y","stallion","y","5",1,"n",375,366.25890432384,105.801116624722,38.4830112847346,15.6316038920722,25.4340286170631,9.92096420260388,5.69710843487699,0.418454640675283
"376","WON16",1,"WON","winter","ON","wild","Onaqui HMA, UT, feces","UT","20","medium",1581.839722,"sagerush steppe",40.124947,-112.683447,"44201.61316","Adult","n","u","y","5",1,"n",376,327.189722382935,180.764613546043,34.8150484193753,12.7414519173314,22.6566255346998,16.0732171141863,6.5874678705908,1.40183813417052
"377","WON17",1,"WON","winter","ON","wild","Onaqui HMA, UT, feces","UT","20","medium",1584.202637,"sagerush steppe",40.12486,-112.683884,"44201.6199","Adult","n","u","y","5",1,"n",377,327.934215013832,180.549888210997,34.8777331463868,12.7388258365228,22.6777492515821,16.0513139944674,6.57761756792603,1.37776156731972
"378","WON18",1,"WON","winter","ON","wild","Onaqui HMA, UT, feces","UT","20","medium",1584.302368,"sagerush steppe",40.124849,-112.683907,"44201.62024","Adult","n","u","y","5",1,"n",378,327.943804628467,180.562754340668,34.8773006134969,12.7380770779544,22.6786886799157,16.0522443565388,6.5771276973731,1.37777672501599
"379","WON19",1,"WON","winter","ON","wild","Onaqui HMA, UT, feces","UT","20","medium",1581.404297,"sagerush steppe",40.123192,-112.682278,"44201.63642","Adult","y","mare","y","4",1,"n",379,323.423673651149,182.739017561479,34.3788959054797,12.7038282793351,22.5207994807828,16.2369781180272,6.73299634747758,1.52557002562924
"380","WON20",1,"WON","winter","ON","wild","Onaqui HMA, UT, feces","UT","20","medium",1475.59375,"sagerush steppe",40.195397,-112.70978,"44201.34444","Adult","y","stallion","y","5",1,"n",380,317.257592965918,136.50546579971,35.5193219568983,16.1970905855741,25.9020320470958,12.6568140303056,6.304002574368,0.237627417019223
"381","WON21",1,"WON","winter","ON","wild","Onaqui HMA, UT, feces","UT","20","medium",1573.101074,"sagerush steppe",40.12298,-112.681389,"44201.65291","Adult","n","u","n","u",1,"y",381,321.478446519122,183.470944505,34.1809914222075,12.7106203497465,22.4585612056301,16.3017866451827,6.78080659684375,1.59314724420644
"382","WON2",1,"WON","winter","ON","wild","Onaqui HMA, UT, feces","UT","20","medium",1572.206909,"sagerush steppe",40.122997,-112.681282,"44201.6573","Adult","n","u","n","u",1,"n",382,321.210767663848,183.470219569388,34.1562613988962,12.7123664700727,22.4505459627182,16.3023709704162,6.78053483028968,1.61086714512423
"383","WON3",1,"WON","winter","ON","wild","Onaqui HMA, UT, feces","UT","20","medium",1501.998901,"sagerush steppe",40.166491,-112.692873,"44201.37274","Adult","n","u","n","u",2,"n",383,320.201954844512,162.630927249491,35.4182136602452,14.6157807544848,24.2234392010224,14.8711222606144,5.88834193212477,0.54534008614569
"384","WON4",1,"WON","winter","ON","wild","Onaqui HMA, UT, feces","UT","20","medium",1557.295166,"sagerush steppe",40.14472,-112.711125,"44201.41133","Adult","n","u","n","u",1,"n",384,346.186590909091,145.008603219697,37.2470075757576,14.2151704545455,24.4489535984848,13.1787926136364,5.90517518939394,0.412376893939394
"385","WON5",1,"WON","winter","ON","wild","Onaqui HMA, UT, feces","UT","20","medium",1550.673096,"sagerush steppe",40.14702,-112.710966,"44201.42784","Adult","n","u","n","u",2,"y",385,342.587019824904,145.161871031586,37.0084280702087,14.3102571508388,24.421270934048,13.2365825595765,5.94898176601215,0.413477336540419
"386","WON6",1,"WON","winter","ON","wild","Onaqui HMA, UT, feces","UT","20","medium",1552.693481,"sagerush steppe",40.137658,-112.748916,"44201.47188","Adult","y","mare","y","5",1,"n",386,364.135138079674,106.411662166643,38.3237601250533,15.6935910189001,25.4294633129648,9.97299038415992,5.71706219506418,0.418199043152859
"387","WON8",1,"WON","winter","ON","wild","Onaqui HMA, UT, feces","UT","20","medium",1588.481689,"sagerush steppe",40.136517,-112.748998,"44201.48638","Adult","n","u","n","u",2,"n",387,365.820204011049,106.571529419568,38.4511363690203,15.6150937853857,25.4241686289188,9.98183041403914,5.69495468263632,0.418369522473906
"388","WPB11",1,"WPB","winter","PB","wild","Palomino Buttes HMA, OR, feces","OR","26.2","high",1384.431274,"sagerush steppe",43.472283,-119.31432,"44205.45036","Adult","n","u","n","u",2,"n",388,83.4088804874435,301.756812579418,10.0842878502827,21.5201806809661,14.8176442327121,22.5914113679938,17.8712872620817,1.01588142587096
"389","WPB13",1,"WPB","winter","PB","wild","Palomino Buttes HMA, OR, feces","OR","26.2","high",1401.112427,"sagerush steppe",43.472632,-119.311924,"44205.46079","Adult","n","u","n","u",2,"n",389,83.6280489175135,304.431439525027,10.1025991361681,21.4019829480847,14.7900735740257,22.7532595945114,17.8224065942462,1.02853971064778
"390","WPB14",1,"WPB","winter","PB","wild","Palomino Buttes HMA, OR, feces","OR","26.2","high",1403.752075,"sagerush steppe",43.47293,-119.312023,"44205.46616","Adult","n","u","n","u",2,"n",390,83.662561986072,304.821084480891,10.1046176532736,21.3675105314505,14.7887730466801,22.7808694010224,17.8165302186316,1.03174046549686
"391","WPB17",1,"WPB","winter","PB","wild","Palomino Buttes HMA, OR, feces","OR","26.2","high",1389.136841,"sagerush steppe",43.474001,-119.315616,"44205.48035","Adult","n","u","n","u",2,"n",391,83.5274579074638,303.300522280054,10.0862166608236,21.3587371789686,14.8217865393778,22.6974775940958,17.8875794432009,1.02707136628822
"392","WPB18",1,"WPB","winter","PB","wild","Palomino Buttes HMA, OR, feces","OR","26.2","high",1381.33252,"sagerush steppe",43.473232,-119.316449,"44205.49639","Adult","y","stallion","y","6",1,"n",392,83.3300622436497,301.42322083903,10.0671098078722,21.4778639274664,14.8359313161114,22.5721423688566,17.9178060012952,1.01650985824279
"393","WPB19",1,"WPB","winter","PB","wild","Palomino Buttes HMA, OR, feces","OR","26.2","high",1381.146973,"sagerush steppe",43.473238,-119.316455,"44205.49248","Adult","n","u","n","u",2,"n",393,83.3208551098797,301.431566921838,10.0663371324224,21.4776777281028,14.8357651101496,22.5732096755332,17.9180332292857,1.01644822654205
"394","WPB20",1,"WPB","winter","PB","wild","Palomino Buttes HMA, OR, feces","OR","26.2","high",1379.138794,"sagerush steppe",43.471223,-119.311897,"44204.72949","Adult","n","u","n","u",2,"n",394,83.4116569772674,302.232496085243,10.0897289368059,21.5677837974046,14.8055220576324,22.6108596267031,17.8441881603341,1.00916143199122
"395","WPB21",1,"WPB","winter","PB","wild","Palomino Buttes HMA, OR, feces","OR","26.2","high",1371.369629,"sagerush steppe",43.474418,-119.32232,"44205.52449","Adult","y","mare","y","5",1,"n",395,83.1009771401347,297.869241210683,10.0213631419505,21.4179723668006,14.8375043822982,22.3327400375754,17.986205873628,1.02142157259333
"396","WPB2",1,"WPB","winter","PB","wild","Palomino Buttes HMA, OR, feces","OR","26.2","high",1371.074829,"sagerush steppe",43.474603,-119.322288,"44205.52809","Adult","y","mare","y","5",1,"n",396,83.1593554967447,298.116211880895,10.0269636366087,21.3969284549266,14.8364433700727,22.3488423294497,17.9781855597841,1.0233645909624
"397","WPB3",1,"WPB","winter","PB","wild","Palomino Buttes HMA, OR, feces","OR","26.2","high",1380.044556,"sagerush steppe",43.471216,-119.311832,"44204.72973","Adult","n","u","n","u",2,"n",397,83.4215145966519,302.308016573915,10.0905536785182,21.5656770606046,14.8055489321882,22.6150793829321,17.8418729783108,1.00941168002087
"398","WPB4",1,"WPB","winter","PB","wild","Palomino Buttes HMA, OR, feces","OR","26.2","high",1378.997192,"sagerush steppe",43.471412,-119.312429,"44204.73372","Adult","n","u","n","u",2,"n",398,83.4050525899245,302.124713891924,10.0884922722715,21.5605290020281,14.8067820542223,22.6072551162195,17.8469068850306,1.01038308128842
"399","WPB5",1,"WPB","winter","PB","wild","Palomino Buttes HMA, OR, feces","OR","26.2","high",1379.223633,"sagerush steppe",43.471369,-119.312469,"44204.73422","Adult","n","u","n","u",2,"n",399,83.3820909348455,302.009366891658,10.0862941194987,21.5695726664838,14.8082552759028,22.6001645838861,17.8489290805337,1.00931292972808
"400","WPB7",1,"WPB","winter","PB","wild","Palomino Buttes HMA, OR, feces","OR","26.2","high",1378.083862,"sagerush steppe",43.471543,-119.312723,"44204.73942","Adult","n","u","n","u",2,"n",400,83.420514273125,302.049233176417,10.0890513508774,21.5550939476914,14.8080355737801,22.603117651555,17.8501602888346,1.01139332137349
"401","WPB8",1,"WPB","winter","PB","wild","Palomino Buttes HMA, OR, feces","OR","26.2","high",1373.479614,"sagerush steppe",43.47171,-119.314435,"44204.74325","Adult","n","u","n","u",2,"n",401,83.2633607873654,300.707841717234,10.073046317996,21.5952921807738,14.8250064099392,22.5247738528458,17.8843871873187,1.00774140730778
"402","WPB9",1,"WPB","winter","PB","wild","Palomino Buttes HMA, OR, feces","OR","26.2","high",1437.159424,"sagerush steppe",43.47764,-119.319344,"44205.38642","Adult","n","u","n","u",2,"n",402,84.1518893487375,305.432597725322,10.114030475831,20.9930887897293,14.8193199333145,22.8224070603989,17.8648853898453,1.06662712268072
"403","WPN11",1,"WPN","winter","PN","wild","Pine Nuts HMA, NV, feces","NV","9.3","low ",1585.523682,"sagerush steppe",40.332347,-120.078723,"44210.52191","Adult","n","u","n","u",2,"n",403,332.848879902342,230.307118382045,34.597698061451,8.91023665097163,14.7357483892557,14.7559728329775,12.1256686886397,0.236156083122417
"404","WPN12",1,"WPN","winter","PN","wild","Pine Nuts HMA, NV, feces","NV","9.3","low ",1726.131104,"sagerush steppe",39.243963,-119.468033,"44211.54429","Adult","y","stallion","y","5",1,"y",404,169.067673136832,200.444787922358,17.9443326144261,12.4260771627127,14.302822909178,9.98143781452193,13.4118619698059,7.19994248741912
"405","WPN14",1,"WPN","winter","PN","wild","Pine Nuts HMA, NV, feces","NV","9.3","low ",1646.249634,"sagerush steppe",39.191415,-119.539347,"44211.69164","Adult","n","u","n","u",2,"n",405,105.415858443415,110.749479571378,11.6955180782993,11.7458725453516,14.3069137863221,7.38906955996201,11.3041653476079,16.6868362736351
"406","WPN15",1,"WPN","winter","PN","wild","Pine Nuts HMA, NV, feces","NV","9.3","low ",1466.097778,"sagerush steppe",39.204945,-119.573002,"44212.42878","Adult","y","stallion","y","5",1,"n",406,142.832064147501,165.912253325011,15.1796274067316,13.9118403994814,14.2173236663946,8.78610937725068,12.7554328515869,9.53369664377971
"407","WPN16",1,"WPN","winter","PN","wild","Pine Nuts HMA, NV, feces","NV","9.3","low ",1480.070435,"sagerush steppe",39.203284,-119.577079,"44212.45743","Adult","n","u","n","u",2,"n",407,140.5910271116,160.67906182059,15.1676945301664,13.9590854334544,14.2212218217421,8.66783611136441,12.835204284871,9.45607863275757
"408","WPN17",1,"WPN","winter","PN","wild","Pine Nuts HMA, NV, feces","NV","9.3","low ",1475.731812,"sagerush steppe",39.203269,-119.576142,"44212.47229","Adult","n","u","n","u",2,"n",408,140.195062960688,160.445753992629,15.0985872235872,13.9294763513514,14.2265289081695,8.66075610411548,12.8126103731572,9.56789388820639
"409","WPN18",1,"WPN","winter","PN","wild","Pine Nuts HMA, NV, feces","NV","9.3","low ",1472.634033,"sagerush steppe",39.203607,-119.576259,"44212.47983","Adult","n","u","n","u",2,"n",409,141.029538496972,161.657433087339,15.1667226471407,13.9430630596048,14.2221097281268,8.68801282112799,12.8183641545829,9.48247651219255
"410","WPN19",1,"WPN","winter","PN","wild","Pine Nuts HMA, NV, feces","NV","9.3","low ",1471.598389,"sagerush steppe",39.203598,-119.576092,"44212.48065","Adult","n","u","n","u",1,"n",410,140.998075298545,161.648456399032,15.1595150328303,13.9369312291211,14.2246764965634,8.68719521560496,12.8181565103867,9.49544023346005
"411","WPN1",1,"WPN","winter","PN","wild","Pine Nuts HMA, NV, feces","NV","9.3","low ",1470.053345,"sagerush steppe",39.203623,-119.576076,"44212.48545","Adult","n","u","n","u",1,"n",411,141.069018316566,161.607528223639,15.1658090776438,13.9353544274633,14.2249155210813,8.68628561554412,12.8175735350588,9.49290569080716
