sample_name,sample,copy,area_season,season,study.area,domestication,DESCRIPTION,state,grass_cover_percent,grass_cover,elevation,biome,latitude,longitude,collection_time,life_stage,sex_known,sex,BCS_known,horse_BCS,fecal_freshness,stud_pile,Other_notes
WPB7_2,WPB7,2,WPB,winter,PB,wild,"Palomino Buttes HMA, OR, feces",OR,26.2,high,1378.083862,sagerush steppe,43.471543,-119.312723,44204.73942,Adult,n,u,n,u,2,n,
WPB8_1,WPB8,1,WPB,winter,PB,wild,"Palomino Buttes HMA, OR, feces",OR,26.2,high,1373.479614,sagerush steppe,43.47171,-119.314435,44204.74325,Adult,n,u,n,u,2,n,
WPB8_2,WPB8,2,WPB,winter,PB,wild,"Palomino Buttes HMA, OR, feces",OR,26.2,high,1373.479614,sagerush steppe,43.47171,-119.314435,44204.74325,Adult,n,u,n,u,2,n,
WPB9_1,WPB9,1,WPB,winter,PB,wild,"Palomino Buttes HMA, OR, feces",OR,26.2,high,1437.159424,sagerush steppe,43.47764,-119.319344,44205.38642,Adult,n,u,n,u,2,n,
WPB9_2,WPB9,2,WPB,winter,PB,wild,"Palomino Buttes HMA, OR, feces",OR,26.2,high,1437.159424,sagerush steppe,43.47764,-119.319344,44205.38642,Adult,n,u,n,u,2,n,
WPN11_1,WPN11,1,WPN,winter,PN,wild,"Pine Nuts HMA, NV, feces",NV,9.3,low ,1585.523682,sagerush steppe,40.332347,-120.078723,44210.52191,Adult,n,u,n,u,2,n,
WPN11_2,WPN11,2,WPN,winter,PN,wild,"Pine Nuts HMA, NV, feces",NV,9.3,low ,1585.523682,sagerush steppe,40.332347,-120.078723,44210.52191,Adult,n,u,n,u,2,n,
WPN12_1,WPN12,1,WPN,winter,PN,wild,"Pine Nuts HMA, NV, feces",NV,9.3,low ,1726.131104,sagerush steppe,39.243963,-119.468033,44211.54429,Adult,y,stallion,y,5,1,y,
WPN12_2,WPN12,2,WPN,winter,PN,wild,"Pine Nuts HMA, NV, feces",NV,9.3,low ,1726.131104,sagerush steppe,39.243963,-119.468033,44211.54429,Adult,y,stallion,y,5,1,y,
WPN14_1,WPN14,1,WPN,winter,PN,wild,"Pine Nuts HMA, NV, feces",NV,9.3,low ,1646.249634,sagerush steppe,39.191415,-119.539347,44211.69164,Adult,n,u,n,u,2,n,
WPN14_2,WPN14,2,WPN,winter,PN,wild,"Pine Nuts HMA, NV, feces",NV,9.3,low ,1646.249634,sagerush steppe,39.191415,-119.539347,44211.69164,Adult,n,u,n,u,2,n,
WPN15_1,WPN15,1,WPN,winter,PN,wild,"Pine Nuts HMA, NV, feces",NV,9.3,low ,1466.097778,sagerush steppe,39.204945,-119.573002,44212.42878,Adult,y,stallion,y,5,1,n,
WPN15_2,WPN15,2,WPN,winter,PN,wild,"Pine Nuts HMA, NV, feces",NV,9.3,low ,1466.097778,sagerush steppe,39.204945,-119.573002,44212.42878,Adult,y,stallion,y,5,1,n,
WPN16_1,WPN16,1,WPN,winter,PN,wild,"Pine Nuts HMA, NV, feces",NV,9.3,low ,1480.070435,sagerush steppe,39.203284,-119.577079,44212.45743,Adult,n,u,n,u,2,n,
WPN16_2,WPN16,2,WPN,winter,PN,wild,"Pine Nuts HMA, NV, feces",NV,9.3,low ,1480.070435,sagerush steppe,39.203284,-119.577079,44212.45743,Adult,n,u,n,u,2,n,
WPN17_1,WPN17,1,WPN,winter,PN,wild,"Pine Nuts HMA, NV, feces",NV,9.3,low ,1475.731812,sagerush steppe,39.203269,-119.576142,44212.47229,Adult,n,u,n,u,2,n,
WPN17_2,WPN17,2,WPN,winter,PN,wild,"Pine Nuts HMA, NV, feces",NV,9.3,low ,1475.731812,sagerush steppe,39.203269,-119.576142,44212.47229,Adult,n,u,n,u,2,n,
WPN18_1,WPN18,1,WPN,winter,PN,wild,"Pine Nuts HMA, NV, feces",NV,9.3,low ,1472.634033,sagerush steppe,39.203607,-119.576259,44212.47983,Adult,n,u,n,u,2,n,
WPN18_2,WPN18,2,WPN,winter,PN,wild,"Pine Nuts HMA, NV, feces",NV,9.3,low ,1472.634033,sagerush steppe,39.203607,-119.576259,44212.47983,Adult,n,u,n,u,2,n,
WPN19_1,WPN19,1,WPN,winter,PN,wild,"Pine Nuts HMA, NV, feces",NV,9.3,low ,1471.598389,sagerush steppe,39.203598,-119.576092,44212.48065,Adult,n,u,n,u,1,n,
WPN19_2,WPN19,2,WPN,winter,PN,wild,"Pine Nuts HMA, NV, feces",NV,9.3,low ,1471.598389,sagerush steppe,39.203598,-119.576092,44212.48065,Adult,n,u,n,u,1,n,
WPN1_1,WPN1,1,WPN,winter,PN,wild,"Pine Nuts HMA, NV, feces",NV,9.3,low ,1470.053345,sagerush steppe,39.203623,-119.576076,44212.48545,Adult,n,u,n,u,1,n,
WPN1_2,WPN1,2,WPN,winter,PN,wild,"Pine Nuts HMA, NV, feces",NV,9.3,low ,1470.053345,sagerush steppe,39.203623,-119.576076,44212.48545,Adult,n,u,n,u,1,n,
WPN2_1,WPN2,1,WPN,winter,PN,wild,"Pine Nuts HMA, NV, feces",NV,9.3,low ,1740.060669,sagerush steppe,40.341064,-120.112836,44210.58992,Adult,n,u,n,u,2,n,
WPN2_2,WPN2,2,WPN,winter,PN,wild,"Pine Nuts HMA, NV, feces",NV,9.3,low ,1740.060669,sagerush steppe,40.341064,-120.112836,44210.58992,Adult,n,u,n,u,2,n,
WPN3_1,WPN3,1,WPN,winter,PN,wild,"Pine Nuts HMA, NV, feces",NV,9.3,low ,1602.217529,sagerush steppe,39.247712,-119.476843,44211.41773,Adult,y,stallion,y,5,1,y,
WPN3_2,WPN3,2,WPN,winter,PN,wild,"Pine Nuts HMA, NV, feces",NV,9.3,low ,1602.217529,sagerush steppe,39.247712,-119.476843,44211.41773,Adult,y,stallion,y,5,1,y,
WPN4_1,WPN4,1,WPN,winter,PN,wild,"Pine Nuts HMA, NV, feces",NV,9.3,low ,1690.891357,sagerush steppe,39.24452,-119.469125,44211.44718,Adult,y,stallion,y,5,1,y,
WPN4_2,WPN4,2,WPN,winter,PN,wild,"Pine Nuts HMA, NV, feces",NV,9.3,low ,1690.891357,sagerush steppe,39.24452,-119.469125,44211.44718,Adult,y,stallion,y,5,1,y,
WPN5_1,WPN5,1,WPN,winter,PN,wild,"Pine Nuts HMA, NV, feces",NV,9.3,low ,1591.917236,sagerush steppe,39.247286,-119.477648,44211.41517,Adult,n,u,n,u,2,n,
WPN5_2,WPN5,2,WPN,winter,PN,wild,"Pine Nuts HMA, NV, feces",NV,9.3,low ,1591.917236,sagerush steppe,39.247286,-119.477648,44211.41517,Adult,n,u,n,u,2,n,
WPN6_1,WPN6,1,WPN,winter,PN,wild,"Pine Nuts HMA, NV, feces",NV,9.3,low ,1692.418701,sagerush steppe,39.244507,-119.46912,44211.44748,Adult,n,u,n,u,2,y,
WPN6_2,WPN6,2,WPN,winter,PN,wild,"Pine Nuts HMA, NV, feces",NV,9.3,low ,1692.418701,sagerush steppe,39.244507,-119.46912,44211.44748,Adult,n,u,n,u,2,y,
WPN8_1,WPN8,1,WPN,winter,PN,wild,"Pine Nuts HMA, NV, feces",NV,9.3,low ,1689.484253,sagerush steppe,39.245817,-119.467962,44211.46203,Adult,y,stallion,y,5,1,y,
WPN8_2,WPN8,2,WPN,winter,PN,wild,"Pine Nuts HMA, NV, feces",NV,9.3,low ,1689.484253,sagerush steppe,39.245817,-119.467962,44211.46203,Adult,y,stallion,y,5,1,y,
WRR10_1,WRR10,1,WRR,winter,RR,wild,"Red Rock HMA, NV, feces ",NV,8.4,low ,1648.894287,desert,37.705974,-113.87308,44184.59128,Adult,y,stallion,y,6,1,n,
WRR10_2,WRR10,2,WRR,winter,RR,wild,"Red Rock HMA, NV, feces ",NV,8.4,low ,1648.894287,desert,37.705974,-113.87308,44184.59128,Adult,y,stallion,y,6,1,n,
WRR11_1,WRR11,1,WRR,winter,RR,wild,"Red Rock HMA, NV, feces ",NV,8.4,low ,1352.355347,desert,35.857251,-115.485873,44185.54339,Adult,n,u,n,u,2,n,
WRR11_2,WRR11,2,WRR,winter,RR,wild,"Red Rock HMA, NV, feces ",NV,8.4,low ,1352.355347,desert,35.857251,-115.485873,44185.54339,Adult,n,u,n,u,2,n,
WRR12_1,WRR12,1,WRR,winter,RR,wild,"Red Rock HMA, NV, feces ",NV,8.4,low ,1307.430298,desert,35.876762,-115.472701,44185.57556,Adult,y,mare,y,5,1,n,
WRR12_2,WRR12,2,WRR,winter,RR,wild,"Red Rock HMA, NV, feces ",NV,8.4,low ,1307.430298,desert,35.876762,-115.472701,44185.57556,Adult,y,mare,y,5,1,n,
WRR13_1,WRR13,1,WRR,winter,RR,wild,"Red Rock HMA, NV, feces ",NV,8.4,low ,1306.235229,desert,35.876812,-115.472535,44185.57829,Adult,y,mare,y,5,1,n,
WRR13_2,WRR13,2,WRR,winter,RR,wild,"Red Rock HMA, NV, feces ",NV,8.4,low ,1306.235229,desert,35.876812,-115.472535,44185.57829,Adult,y,mare,y,5,1,n,
WRR14_1,WRR14,1,WRR,winter,RR,wild,"Red Rock HMA, NV, feces ",NV,8.4,low ,1313.851685,desert,35.877989,-115.471111,44185.58973,Adult,y,stallion,y,5,1,n,
WRR14_2,WRR14,2,WRR,winter,RR,wild,"Red Rock HMA, NV, feces ",NV,8.4,low ,1313.851685,desert,35.877989,-115.471111,44185.58973,Adult,y,stallion,y,5,1,n,
WRR15_1,WRR15,1,WRR,winter,RR,wild,"Red Rock HMA, NV, feces ",NV,8.4,low ,1310.668945,desert,35.877774,-115.470581,44185.59258,Adult,y,stallion,y,5,1,n,
WRR15_2,WRR15,2,WRR,winter,RR,wild,"Red Rock HMA, NV, feces ",NV,8.4,low ,1310.668945,desert,35.877774,-115.470581,44185.59258,Adult,y,stallion,y,5,1,n,
WRR1_1,WRR1,1,WRR,winter,RR,wild,"Red Rock HMA, NV, feces ",NV,8.4,low ,1254.088989,desert,35.86839,-115.462059,44185.62602,Adult,y,stallion,y,5,1,n,
WRR1_2,WRR1,2,WRR,winter,RR,wild,"Red Rock HMA, NV, feces ",NV,8.4,low ,1254.088989,desert,35.86839,-115.462059,44185.62602,Adult,y,stallion,y,5,1,n,
WRR2_1,WRR2,1,WRR,winter,RR,wild,"Red Rock HMA, NV, feces ",NV,8.4,low ,1651.880249,desert,37.705527,-113.872759,44184.59476,Adult,y,mare,y,5,1,n,
WRR2_2,WRR2,2,WRR,winter,RR,wild,"Red Rock HMA, NV, feces ",NV,8.4,low ,1651.880249,desert,37.705527,-113.872759,44184.59476,Adult,y,mare,y,5,1,n,
WRR3_1,WRR3,1,WRR,winter,RR,wild,"Red Rock HMA, NV, feces ",NV,8.4,low ,1424.130127,desert,35.894137,-115.479353,44185.43668,Adult,y,stallion,y,4,1,n,
WRR3_2,WRR3,2,WRR,winter,RR,wild,"Red Rock HMA, NV, feces ",NV,8.4,low ,1424.130127,desert,35.894137,-115.479353,44185.43668,Adult,y,stallion,y,4,1,n,
WRR4_1,WRR4,1,WRR,winter,RR,wild,"Red Rock HMA, NV, feces ",NV,8.4,low ,1448.293213,desert,35.894277,-115.479081,44185.44259,Adult,n,u,n,u,3,n,
WRR4_2,WRR4,2,WRR,winter,RR,wild,"Red Rock HMA, NV, feces ",NV,8.4,low ,1448.293213,desert,35.894277,-115.479081,44185.44259,Adult,n,u,n,u,3,n,
WRR5_1,WRR5,1,WRR,winter,RR,wild,"Red Rock HMA, NV, feces ",NV,8.4,low ,1448.14856,desert,35.894327,-115.479068,44185.44471,Adult,n,u,n,u,3,n,
WRR5_2,WRR5,2,WRR,winter,RR,wild,"Red Rock HMA, NV, feces ",NV,8.4,low ,1448.14856,desert,35.894327,-115.479068,44185.44471,Adult,n,u,n,u,3,n,
WRR6_1,WRR6,1,WRR,winter,RR,wild,"Red Rock HMA, NV, feces ",NV,8.4,low ,1346.675659,desert,35.865766,-115.481844,44185.50608,Adult,y,stallion,y,5,1,n,
WRR6_2,WRR6,2,WRR,winter,RR,wild,"Red Rock HMA, NV, feces ",NV,8.4,low ,1346.675659,desert,35.865766,-115.481844,44185.50608,Adult,y,stallion,y,5,1,n,
WRR7_1,WRR7,1,WRR,winter,RR,wild,"Red Rock HMA, NV, feces ",NV,8.4,low ,1346.230591,desert,35.865726,-115.481738,44185.50813,Adult,n,u,n,u,3,y,
WRR7_2,WRR7,2,WRR,winter,RR,wild,"Red Rock HMA, NV, feces ",NV,8.4,low ,1346.230591,desert,35.865726,-115.481738,44185.50813,Adult,n,u,n,u,3,y,
WRR8_1,WRR8,1,WRR,winter,RR,wild,"Red Rock HMA, NV, feces ",NV,8.4,low ,1343.104858,desert,35.865223,-115.481702,44185.5126,Adult,y,mare,y,3,1,n,
WRR8_2,WRR8,2,WRR,winter,RR,wild,"Red Rock HMA, NV, feces ",NV,8.4,low ,1343.104858,desert,35.865223,-115.481702,44185.5126,Adult,y,mare,y,3,1,n,
WRR9_1,WRR9,1,WRR,winter,RR,wild,"Red Rock HMA, NV, feces ",NV,8.4,low ,1352.982422,desert,35.857085,-115.485898,44185.5378,Adult,n,u,n,u,3,n,
WRR9_2,WRR9,2,WRR,winter,RR,wild,"Red Rock HMA, NV, feces ",NV,8.4,low ,1352.982422,desert,35.857085,-115.485898,44185.5378,Adult,n,u,n,u,3,n,
WSC10_1,WSC10,1,WSC,winter,SC,wild,"Saylor Creek HMA, ID, feces",ID,26.9,high,1038.505859,sagerush steppe,42.746059,-115.235476,44203.43149,Adult,n,u,n,u,2,y,
WSC10_2,WSC10,2,WSC,winter,SC,wild,"Saylor Creek HMA, ID, feces",ID,26.9,high,1038.505859,sagerush steppe,42.746059,-115.235476,44203.43149,Adult,n,u,n,u,2,y,
WSC11_1,WSC11,1,WSC,winter,SC,wild,"Saylor Creek HMA, ID, feces",ID,26.9,high,1038.012329,sagerush steppe,42.746049,-115.235515,44203.43345,Adult,n,u,n,u,2,n,
WSC11_2,WSC11,2,WSC,winter,SC,wild,"Saylor Creek HMA, ID, feces",ID,26.9,high,1038.012329,sagerush steppe,42.746049,-115.235515,44203.43345,Adult,n,u,n,u,2,n,
WSC12_1,WSC12,1,WSC,winter,SC,wild,"Saylor Creek HMA, ID, feces",ID,26.9,high,1037.509155,sagerush steppe,42.745827,-115.235813,44203.43662,Adult,n,u,n,u,2,n,
WSC12_2,WSC12,2,WSC,winter,SC,wild,"Saylor Creek HMA, ID, feces",ID,26.9,high,1037.509155,sagerush steppe,42.745827,-115.235813,44203.43662,Adult,n,u,n,u,2,n,
WSC13_1,WSC13,1,WSC,winter,SC,wild,"Saylor Creek HMA, ID, feces",ID,26.9,high,1036.998169,sagerush steppe,42.745821,-115.235866,44203.43888,Adult,n,u,n,u,2,n,
WSC13_2,WSC13,2,WSC,winter,SC,wild,"Saylor Creek HMA, ID, feces",ID,26.9,high,1036.998169,sagerush steppe,42.745821,-115.235866,44203.43888,Adult,n,u,n,u,2,n,
WSC14_1,WSC14,1,WSC,winter,SC,wild,"Saylor Creek HMA, ID, feces",ID,26.9,high,1035.981445,sagerush steppe,42.745807,-115.235764,44203.44087,Adult,n,u,n,u,2,n,
WSC14_2,WSC14,2,WSC,winter,SC,wild,"Saylor Creek HMA, ID, feces",ID,26.9,high,1035.981445,sagerush steppe,42.745807,-115.235764,44203.44087,Adult,n,u,n,u,2,n,
WSC15_1,WSC15,1,WSC,winter,SC,wild,"Saylor Creek HMA, ID, feces",ID,26.9,high,1035.610107,sagerush steppe,42.745499,-115.235943,44203.44355,Adult,n,u,n,u,2,n,
WSC15_2,WSC15,2,WSC,winter,SC,wild,"Saylor Creek HMA, ID, feces",ID,26.9,high,1035.610107,sagerush steppe,42.745499,-115.235943,44203.44355,Adult,n,u,n,u,2,n,
WSC16_1,WSC16,1,WSC,winter,SC,wild,"Saylor Creek HMA, ID, feces",ID,26.9,high,1150.401367,sagerush steppe,42.667205,-115.288485,44203.55262,Adult,n,u,n,u,2,y,
WSC16_2,WSC16,2,WSC,winter,SC,wild,"Saylor Creek HMA, ID, feces",ID,26.9,high,1150.401367,sagerush steppe,42.667205,-115.288485,44203.55262,Adult,n,u,n,u,2,y,
WSC17_1,WSC17,1,WSC,winter,SC,wild,"Saylor Creek HMA, ID, feces",ID,26.9,high,1163.052002,sagerush steppe,42.668986,-115.298693,44203.57159,Adult,n,u,y,5,1,n,
WSC17_2,WSC17,2,WSC,winter,SC,wild,"Saylor Creek HMA, ID, feces",ID,26.9,high,1163.052002,sagerush steppe,42.668986,-115.298693,44203.57159,Adult,n,u,y,5,1,n,
WSC18_1,WSC18,1,WSC,winter,SC,wild,"Saylor Creek HMA, ID, feces",ID,26.9,high,1161.556519,sagerush steppe,42.670048,-115.298893,44203.57907,Adult,y,mare,y,5,1,n,
WSC18_2,WSC18,2,WSC,winter,SC,wild,"Saylor Creek HMA, ID, feces",ID,26.9,high,1161.556519,sagerush steppe,42.670048,-115.298893,44203.57907,Adult,y,mare,y,5,1,n,
WSC2_1,WSC2,1,WSC,winter,SC,wild,"Saylor Creek HMA, ID, feces",ID,26.9,high,1050.494385,sagerush steppe,42.746296,-115.236394,44203.40141,Adult,n,u,n,u,2,n,
WSC2_2,WSC2,2,WSC,winter,SC,wild,"Saylor Creek HMA, ID, feces",ID,26.9,high,1050.494385,sagerush steppe,42.746296,-115.236394,44203.40141,Adult,n,u,n,u,2,n,
WSC3_1,WSC3,1,WSC,winter,SC,wild,"Saylor Creek HMA, ID, feces",ID,26.9,high,1046.567871,sagerush steppe,42.746309,-115.236404,44203.40492,Adult,n,u,n,u,2,n,
WSC3_2,WSC3,2,WSC,winter,SC,wild,"Saylor Creek HMA, ID, feces",ID,26.9,high,1046.567871,sagerush steppe,42.746309,-115.236404,44203.40492,Adult,n,u,n,u,2,n,
WSC5_1,WSC5,1,WSC,winter,SC,wild,"Saylor Creek HMA, ID, feces",ID,26.9,high,1043.572876,sagerush steppe,42.74644,-115.236298,44203.40778,Adult,n,u,n,u,2,n,
WSC5_2,WSC5,2,WSC,winter,SC,wild,"Saylor Creek HMA, ID, feces",ID,26.9,high,1043.572876,sagerush steppe,42.74644,-115.236298,44203.40778,Adult,n,u,n,u,2,n,
WSC7_1,WSC7,1,WSC,winter,SC,wild,"Saylor Creek HMA, ID, feces",ID,26.9,high,1040.260864,sagerush steppe,42.746337,-115.236403,44203.41603,Adult,n,u,n,u,2,n,
WSC7_2,WSC7,2,WSC,winter,SC,wild,"Saylor Creek HMA, ID, feces",ID,26.9,high,1040.260864,sagerush steppe,42.746337,-115.236403,44203.41603,Adult,n,u,n,u,2,n,
WSC8_1,WSC8,1,WSC,winter,SC,wild,"Saylor Creek HMA, ID, feces",ID,26.9,high,1034.321899,sagerush steppe,42.746609,-115.235124,44203.42508,Adult,n,u,n,u,2,n,
WSC8_2,WSC8,2,WSC,winter,SC,wild,"Saylor Creek HMA, ID, feces",ID,26.9,high,1034.321899,sagerush steppe,42.746609,-115.235124,44203.42508,Adult,n,u,n,u,2,n,
WSC9_1,WSC9,1,WSC,winter,SC,wild,"Saylor Creek HMA, ID, feces",ID,26.9,high,1039.609497,sagerush steppe,42.746105,-115.235471,44203.42905,Adult,n,u,n,u,2,n,
WSC9_2,WSC9,2,WSC,winter,SC,wild,"Saylor Creek HMA, ID, feces",ID,26.9,high,1039.609497,sagerush steppe,42.746105,-115.235471,44203.42905,Adult,n,u,n,u,2,n,
WSS10_1,WSS10,1,WSS,winter,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1480.868164,sagerush steppe,42.778876,-118.948657,44205.6499,Adult,n,u,n,u,2,n,
WSS10_2,WSS10,2,WSS,winter,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1480.868164,sagerush steppe,42.778876,-118.948657,44205.6499,Adult,n,u,n,u,2,n,
WSS13_1,WSS13,1,WSS,winter,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1474.60083,sagerush steppe,42.788039,-118.948576,44205.71369,Adult,n,u,n,u,2,n,
WSS13_2,WSS13,2,WSS,winter,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1474.60083,sagerush steppe,42.788039,-118.948576,44205.71369,Adult,n,u,n,u,2,n,
WSS15_1,WSS15,1,WSS,winter,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1482.616943,sagerush steppe,42.788265,-118.948077,44205.72039,Adult,n,u,n,u,2,n,
WSS15_2,WSS15,2,WSS,winter,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1482.616943,sagerush steppe,42.788265,-118.948077,44205.72039,Adult,n,u,n,u,2,n,
WSS16_1,WSS16,1,WSS,winter,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1499.46228,sagerush steppe,42.788645,-118.946831,44205.72672,Adult,n,u,n,u,2,n,
WSS16_2,WSS16,2,WSS,winter,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1499.46228,sagerush steppe,42.788645,-118.946831,44205.72672,Adult,n,u,n,u,2,n,
WSS17_1,WSS17,1,WSS,winter,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1402.379761,sagerush steppe,42.74396,-118.98606,44206.41802,Adult,n,u,n,u,1,n,
WSS17_2,WSS17,2,WSS,winter,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1402.379761,sagerush steppe,42.74396,-118.98606,44206.41802,Adult,n,u,n,u,1,n,
WSS18_1,WSS18,1,WSS,winter,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1402.910522,sagerush steppe,42.743666,-118.986985,44206.42164,Adult,n,u,n,u,2,n,
WSS18_2,WSS18,2,WSS,winter,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1402.910522,sagerush steppe,42.743666,-118.986985,44206.42164,Adult,n,u,n,u,2,n,
WSS19_1,WSS19,1,WSS,winter,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1429.723511,sagerush steppe,42.719263,-118.991192,44206.43877,Adult,y,stallion,y,5,1,n,
WSS19_2,WSS19,2,WSS,winter,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1429.723511,sagerush steppe,42.719263,-118.991192,44206.43877,Adult,y,stallion,y,5,1,n,
WSS1_1,WSS1,1,WSS,winter,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1423.849976,sagerush steppe,42.718485,-118.990423,44206.50983,Adult,n,u,n,u,2,n,
WSS1_2,WSS1,2,WSS,winter,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1423.849976,sagerush steppe,42.718485,-118.990423,44206.50983,Adult,n,u,n,u,2,n,
WSS21_1,WSS21,1,WSS,winter,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1407.229492,sagerush steppe,42.721051,-118.993529,44206.5253,Adult,n,u,n,u,2,n,
WSS21_2,WSS21,2,WSS,winter,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1407.229492,sagerush steppe,42.721051,-118.993529,44206.5253,Adult,n,u,n,u,2,n,
WSS22_1,WSS22,1,WSS,winter,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1410.095703,sagerush steppe,42.721032,-118.992704,44206.52986,Adult,n,u,n,u,2,u,
WSS22_2,WSS22,2,WSS,winter,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1410.095703,sagerush steppe,42.721032,-118.992704,44206.52986,Adult,n,u,n,u,2,u,
WSS23_1,WSS23,1,WSS,winter,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1411.963013,sagerush steppe,42.720108,-118.992929,44206.53788,Adult,n,u,y,5,1,n,
WSS23_2,WSS23,2,WSS,winter,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1411.963013,sagerush steppe,42.720108,-118.992929,44206.53788,Adult,n,u,y,5,1,n,
WSS5_1,WSS5,1,WSS,winter,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1496.443604,sagerush steppe,42.773315,-118.94668,44205.67606,Adult,n,u,n,u,1,n,
WSS5_2,WSS5,2,WSS,winter,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1496.443604,sagerush steppe,42.773315,-118.94668,44205.67606,Adult,n,u,n,u,1,n,
WSS6_1,WSS6,1,WSS,winter,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1497.078613,sagerush steppe,42.773368,-118.946622,44205.677,Adult,n,u,n,u,2,n,
WSS6_2,WSS6,2,WSS,winter,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1497.078613,sagerush steppe,42.773368,-118.946622,44205.677,Adult,n,u,n,u,2,n,
WSS7_1,WSS7,1,WSS,winter,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1482.973145,sagerush steppe,42.778585,-118.947369,44205.68872,Adult,n,u,n,u,2,u,
WSS7_2,WSS7,2,WSS,winter,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1482.973145,sagerush steppe,42.778585,-118.947369,44205.68872,Adult,n,u,n,u,2,u,
WSS9_1,WSS9,1,WSS,winter,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1471.137085,sagerush steppe,42.787737,-118.94867,44205.71105,Adult,n,u,n,u,2,n,
WSS9_2,WSS9,2,WSS,winter,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1471.137085,sagerush steppe,42.787737,-118.94867,44205.71105,Adult,n,u,n,u,2,n,
WSW10_1,WSW10,1,WSW,winter,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1162.03125,sagerush steppe,43.68282,-118.442034,44206.71016,Adult,y,mare,y,5,1,n,
WSW10_2,WSW10,2,WSW,winter,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1162.03125,sagerush steppe,43.68282,-118.442034,44206.71016,Adult,y,mare,y,5,1,n,
WSW11_1,WSW11,1,WSW,winter,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1159.546631,sagerush steppe,43.683678,-118.441336,44206.71451,Adult,n,u,n,u,2,n,
WSW11_2,WSW11,2,WSW,winter,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1159.546631,sagerush steppe,43.683678,-118.441336,44206.71451,Adult,n,u,n,u,2,n,
WSW12_1,WSW12,1,WSW,winter,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1159.987671,sagerush steppe,43.683729,-118.441416,44206.71516,Adult,n,u,n,u,2,n,
WSW12_2,WSW12,2,WSW,winter,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1159.987671,sagerush steppe,43.683729,-118.441416,44206.71516,Adult,n,u,n,u,2,n,
WSW13_1,WSW13,1,WSW,winter,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1125.905273,sagerush steppe,43.693989,-118.435423,44207.42646,Adult,n,u,y,5,1,n,
WSW13_2,WSW13,2,WSW,winter,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1125.905273,sagerush steppe,43.693989,-118.435423,44207.42646,Adult,n,u,y,5,1,n,
WSW14_1,WSW14,1,WSW,winter,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1124.825562,sagerush steppe,43.693998,-118.435435,44207.42682,Adult,n,u,y,5,1,n,
WSW14_2,WSW14,2,WSW,winter,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1124.825562,sagerush steppe,43.693998,-118.435435,44207.42682,Adult,n,u,y,5,1,n,
WSW15_1,WSW15,1,WSW,winter,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1135.946289,sagerush steppe,43.688364,-118.432528,44207.44037,Adult,n,u,n,u,2,n,
WSW15_2,WSW15,2,WSW,winter,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1135.946289,sagerush steppe,43.688364,-118.432528,44207.44037,Adult,n,u,n,u,2,n,
